order_id,product_id,store_id,order_date_2,sales,revenue,stock,price,promo_type_1,promo_bin_1,promo_type_2,promo_bin_2,promo_discount_2
34023,P0061,S0082,16-Sep-18,2,27.97,4,19.9,PR08,verylow,PR03,,NA
34024,P0673,S0060,16-Sep-18,0,0,16,6,PR14,,PR03,,NA
34025,P0079,S0051,16-Sep-18,0,0,42,2.6,PR14,,PR03,,NA
34026,P0220,S0115,16-Sep-18,2,3.19,4,2.15,PR05,verylow,PR03,,NA
34027,P0572,S0079,16-Sep-18,0,0,28,1.75,PR14,,PR03,,NA
34028,P0223,S0104,16-Sep-18,2,16.48,0,8.9,PR14,,PR03,,NA
34029,P0140,S0132,16-Sep-18,0,0,3,7.5,PR14,,PR03,,NA
34030,P0067,S0012,16-Sep-18,0,0,2,24.95,PR14,,PR03,,NA
34031,P0305,S0078,16-Sep-18,0,0,5,39.95,PR14,,PR03,,NA
34032,P0699,S0106,16-Sep-18,0,0,1,10,PR14,,PR03,,NA
34033,P0602,S0049,16-Sep-18,0,0,6,13.95,PR03,verylow,PR03,,NA
34034,P0428,S0093,16-Sep-18,0,0,1,29.95,PR14,,PR03,,NA
34035,P0351,S0110,16-Sep-18,0,0,9,78.9,PR14,,PR03,,NA
34036,P0565,S0126,16-Sep-18,1,2.55,20,2.75,PR14,,PR03,,NA
34037,P0536,S0108,16-Sep-18,0,0,14,3.95,PR14,,PR03,,NA
34038,P0658,S0083,16-Sep-18,0,0,7,39.5,PR14,,PR03,,NA
34039,P0681,S0130,16-Sep-18,0,0,3,13.9,PR14,,PR03,,NA
34040,P0613,S0042,16-Sep-18,0,0,9,9.95,PR14,,PR03,,NA
34041,P0658,S0065,16-Sep-18,0,0,6,39.5,PR14,,PR03,,NA
34042,P0332,S0020,16-Sep-18,0,0,4,37.9,PR14,,PR03,,NA
34043,P0216,S0028,16-Sep-18,2,15.17,232,8.95,PR14,,PR03,,NA
34044,P0061,S0025,17-Sep-18,0,0,6,19.9,PR08,verylow,PR03,,NA
34045,P0078,S0073,17-Sep-18,0,0,14,5,PR10,verylow,PR03,,NA
34046,P0333,S0103,17-Sep-18,3,6.94,0,2.5,PR14,,PR03,,NA
34047,P0162,S0115,17-Sep-18,0,0,15,4.9,PR14,,PR03,,NA
34048,P0332,S0028,17-Sep-18,0,0,17,37.9,PR14,,PR03,,NA
34049,P0652,S0071,17-Sep-18,0,0,24,5.95,PR05,low,PR03,,NA
34050,P0311,S0143,17-Sep-18,1,1,0,1,PR14,,PR03,,NA
34051,P0377,S0105,17-Sep-18,0,0,1,12,PR14,,PR03,,NA
34052,P0569,S0073,17-Sep-18,1,3.15,16,3.4,PR14,,PR03,,NA
34053,P0641,S0051,17-Sep-18,1,8.05,33,9.5,PR14,,PR03,,NA
34054,P0523,S0052,17-Sep-18,0,0,1,39.9,PR14,,PR03,,NA
34055,P0425,S0085,17-Sep-18,1,7.54,21,8.9,PR14,,PR03,,NA
34056,P0741,S0043,17-Sep-18,0,0,10,25.9,PR03,verylow,PR03,,NA
34057,P0470,S0094,17-Sep-18,0,0,10,23.25,PR14,,PR03,,NA
34058,P0698,S0085,17-Sep-18,0,0,18,8.5,PR14,,PR03,,NA
34059,P0147,S0101,17-Sep-18,0,0,12,9.9,PR14,,PR03,,NA
34060,P0718,S0046,17-Sep-18,0,0,1,19.75,PR14,,PR03,,NA
34061,P0614,S0003,17-Sep-18,0,0,3,23.9,PR14,,PR03,,NA
34062,P0374,S0059,17-Sep-18,0,0,3,89.9,PR01,verylow,PR03,,NA
34063,P0226,S0095,17-Sep-18,0,0,2,1.9,PR14,,PR03,,NA
34064,P0405,S0049,17-Sep-18,0,0,6,26.9,PR14,,PR03,,NA
34065,P0277,S0033,17-Sep-18,1,3.94,9,4.25,PR14,,PR03,,NA
34066,P0055,S0018,17-Sep-18,0,0,25,3.25,PR14,,PR03,,NA
34067,P0007,S0084,17-Sep-18,1,8.8,3,9.5,PR14,,PR03,,NA
34068,P0402,S0001,17-Sep-18,0,0,3,9.5,PR14,,PR03,,NA
34069,P0628,S0062,17-Sep-18,0,0,7,7.9,PR14,,PR03,,NA
34070,P0263,S0023,17-Sep-18,0,0,4,16.95,PR05,low,PR03,,NA
34071,P0405,S0037,17-Sep-18,0,0,3,26.9,PR14,,PR03,,NA
34072,P0614,S0010,17-Sep-18,0,0,1,23.9,PR14,,PR03,,NA
34073,P0437,S0012,17-Sep-18,0,0,3,12.9,PR14,,PR03,,NA
34074,P0551,S0112,17-Sep-18,0,0,20,1.85,PR14,,PR03,,NA
34075,P0125,S0098,17-Sep-18,0,0,6,3.5,PR14,,PR03,,NA
34076,P0694,S0071,17-Sep-18,0,0,4,5.35,PR14,,PR03,,NA
34077,P0699,S0108,17-Sep-18,0,0,7,10,PR14,,PR03,,NA
34078,P0055,S0049,17-Sep-18,4,12.04,4,3.25,PR14,,PR03,,NA
34079,P0660,S0142,17-Sep-18,0,0,4,6.45,PR05,moderate,PR03,,NA
34080,P0694,S0027,17-Sep-18,0,0,1,5.35,PR14,,PR03,,NA
34081,P0165,S0040,17-Sep-18,0,0,11,1.4,PR14,,PR03,,NA
34082,P0260,S0085,17-Sep-18,0,0,10,19.5,PR14,,PR03,,NA
34083,P0731,S0122,17-Sep-18,0,0,20,7.9,PR06,verylow,PR03,,NA
34084,P0556,S0038,17-Sep-18,0,0,14,14.9,PR14,,PR03,,NA
34085,P0394,S0072,17-Sep-18,0,0,19,1,PR14,,PR03,,NA
34086,P0144,S0078,17-Sep-18,0,0,10,5.75,PR14,,PR03,,NA
34087,P0260,S0088,17-Sep-18,0,0,13,19.5,PR14,,PR03,,NA
34088,P0325,S0081,17-Sep-18,0,0,15,12.95,PR14,,PR03,,NA
34089,P0611,S0048,17-Sep-18,0,0,3,18,PR14,,PR03,,NA
34090,P0366,S0112,17-Sep-18,0,0,10,29.95,PR14,,PR03,,NA
34091,P0514,S0108,17-Sep-18,0,0,5,11.5,PR14,,PR03,,NA
34092,P0141,S0042,17-Sep-18,0,0,2,2.6,PR05,verylow,PR03,,NA
34093,P0201,S0014,17-Sep-18,0,0,6,15.95,PR14,,PR03,,NA
34094,P0100,S0087,17-Sep-18,0,0,2,5.9,PR14,,PR03,,NA
34095,P0050,S0132,17-Sep-18,0,0,10,7.95,PR14,,PR03,,NA
34096,P0277,S0016,17-Sep-18,1,3.94,4,4.25,PR14,,PR03,,NA
34097,P0333,S0008,17-Sep-18,0,0,6,2.5,PR14,,PR03,,NA
34098,P0390,S0026,17-Sep-18,0,0,22,15.9,PR14,,PR03,,NA
34099,P0436,S0088,17-Sep-18,1,3.94,9,4.25,PR14,,PR03,,NA
34100,P0372,S0143,17-Sep-18,0,0,3,4.25,PR14,,PR03,,NA
34101,P0438,S0041,17-Sep-18,3,1.39,47,0.5,PR14,,PR03,,NA
34102,P0652,S0050,17-Sep-18,1,3.78,13,5.95,PR05,low,PR03,,NA
34103,P0585,S0062,17-Sep-18,0,0,7,19.95,PR14,,PR03,,NA
34104,P0458,S0097,17-Sep-18,4,19.49,55,5.75,PR14,,PR03,,NA
34105,P0679,S0049,17-Sep-18,0,0,8,59.9,PR14,,PR03,,NA
34106,P0347,S0049,17-Sep-18,0,0,1,8.5,PR14,,PR03,,NA
34107,P0220,S0050,17-Sep-18,0,0,12,2.15,PR05,verylow,PR03,,NA
34108,P0286,S0113,17-Sep-18,2,2.31,17,1.25,PR14,,PR03,,NA
34109,P0543,S0031,17-Sep-18,0,0,17,4,PR14,,PR03,,NA
34110,P0436,S0045,17-Sep-18,0,0,10,4.25,PR14,,PR03,,NA
34111,P0453,S0116,17-Sep-18,0,0,1,8.5,PR05,moderate,PR03,,NA
34112,P0261,S0099,17-Sep-18,0,0,15,4.4,PR14,,PR03,,NA
34113,P0042,S0096,18-Sep-18,0,0,41,4.5,PR14,,PR03,,NA
34114,P0671,S0045,18-Sep-18,0,0,3,3.75,PR14,,PR03,,NA
34115,P0005,S0085,18-Sep-18,0,0,19,49.9,PR14,,PR03,,NA
34116,P0427,S0026,18-Sep-18,0,0,25,2.45,PR14,,PR03,,NA
34117,P0171,S0076,18-Sep-18,0,0,3,15.9,PR14,,PR03,,NA
34118,P0361,S0028,18-Sep-18,0,0,2,13.5,PR14,,PR03,,NA
34119,P0419,S0005,18-Sep-18,0,0,11,2.75,PR14,,PR03,,NA
34120,P0712,S0042,18-Sep-18,0,0,1,22.9,PR14,,PR03,,NA
34121,P0318,S0102,18-Sep-18,3,2.78,36,1,PR14,,PR03,,NA
34122,P0184,S0108,18-Sep-18,0,0,15,64.9,PR14,,PR03,,NA
34123,P0428,S0133,18-Sep-18,0,0,1,29.95,PR14,,PR03,,NA
34124,P0268,S0108,18-Sep-18,0,0,5,1.25,PR14,,PR03,,NA
34125,P0078,S0001,18-Sep-18,0,0,9,5,PR10,verylow,PR03,,NA
34126,P0415,S0126,18-Sep-18,0,0,5,6.95,PR14,,PR03,,NA
34127,P0622,S0085,18-Sep-18,0,0,6,34.95,PR14,,PR03,,NA
34128,P0356,S0078,18-Sep-18,0,0,14,2.5,PR14,,PR03,,NA
34129,P0659,S0095,18-Sep-18,0,0,5,23.95,PR14,,PR03,,NA
34130,P0277,S0100,18-Sep-18,0,0,2,4.25,PR14,,PR03,,NA
34131,P0679,S0051,18-Sep-18,0,0,4,59.9,PR14,,PR03,,NA
34132,P0287,S0051,18-Sep-18,0,0,37,9,PR14,,PR03,,NA
34133,P0017,S0052,18-Sep-18,1,2.27,16,2.45,PR14,,PR03,,NA
34134,P0355,S0031,18-Sep-18,0,0,2,24.9,PR14,,PR03,,NA
34135,P0521,S0132,18-Sep-18,0,0,3,22.9,PR14,,PR03,,NA
34136,P0130,S0107,18-Sep-18,0,0,10,11.25,PR14,,PR03,,NA
34137,P0534,S0062,18-Sep-18,2,4.63,23,2.5,PR14,,PR03,,NA
34138,P0642,S0101,18-Sep-18,2,5.56,9,3,PR14,,PR03,,NA
34139,P0260,S0129,18-Sep-18,0,0,11,19.5,PR14,,PR03,,NA
34140,P0500,S0091,18-Sep-18,0,0,19,8.79,PR14,,PR03,,NA
34141,P0296,S0138,18-Sep-18,8,9.26,29,1.25,PR14,,PR03,,NA
34142,P0171,S0044,18-Sep-18,0,0,7,15.9,PR14,,PR03,,NA
34143,P0103,S0024,18-Sep-18,3,10.97,68,3.95,PR14,,PR03,,NA
34144,P0611,S0027,18-Sep-18,0,0,2,18,PR14,,PR03,,NA
34145,P0241,S0065,18-Sep-18,0,0,6,13.95,PR14,,PR03,,NA
34146,P0110,S0070,18-Sep-18,0,0,10,3.95,PR14,,PR03,,NA
34147,P0327,S0090,18-Sep-18,0,0,23,3.9,PR14,,PR03,,NA
34148,P0312,S0071,18-Sep-18,0,0,12,17.9,PR14,,PR03,,NA
34149,P0140,S0067,18-Sep-18,0,0,2,7.5,PR14,,PR03,,NA
34150,P0125,S0078,18-Sep-18,0,0,9,3.5,PR14,,PR03,,NA
34151,P0348,S0005,18-Sep-18,0,0,3,3.05,PR05,verylow,PR03,,NA
34152,P0324,S0002,18-Sep-18,0,0,12,68.95,PR14,,PR03,,NA
34153,P0539,S0138,18-Sep-18,0,0,5,54.9,PR14,,PR03,,NA
34154,P0185,S0079,18-Sep-18,1,0.75,0,0.75,PR14,,PR03,,NA
34155,P0664,S0077,18-Sep-18,0,0,21,1.5,PR14,,PR03,,NA
34156,P0374,S0129,18-Sep-18,1,76.19,0,89.9,PR01,verylow,PR03,,NA
34157,P0574,S0096,18-Sep-18,0,0,50,2.5,PR14,,PR03,,NA
34158,P0216,S0133,18-Sep-18,1,7.58,21,8.95,PR14,,PR03,,NA
34159,P0330,S0061,18-Sep-18,0,0,12,2.5,PR14,,PR03,,NA
34160,P0361,S0031,18-Sep-18,0,0,1,13.5,PR14,,PR03,,NA
34161,P0635,S0055,18-Sep-18,0,0,7,5.9,PR14,,PR03,,NA
34162,P0092,S0092,18-Sep-18,0,0,1,1.8,PR14,,PR03,,NA
34163,P0175,S0089,18-Sep-18,0,0,4,5.5,PR14,,PR03,,NA
34164,P0167,S0125,18-Sep-18,0,0,5,65.5,PR14,,PR03,,NA
34165,P0394,S0046,18-Sep-18,0,0,10,1,PR14,,PR03,,NA
34166,P0587,S0144,18-Sep-18,0,0,11,4.5,PR14,,PR03,,NA
34167,P0355,S0108,18-Sep-18,0,0,2,24.9,PR14,,PR03,,NA
34168,P0453,S0134,18-Sep-18,0,0,5,8.5,PR14,,PR03,,NA
34169,P0201,S0065,18-Sep-18,0,0,10,18.9,PR14,,PR03,,NA
34170,P0572,S0020,18-Sep-18,0,0,19,1.75,PR14,,PR03,,NA
34171,P0711,S0026,18-Sep-18,0,0,20,12.9,PR01,verylow,PR03,,NA
34172,P0144,S0043,18-Sep-18,0,0,7,5.75,PR14,,PR03,,NA
34173,P0007,S0101,18-Sep-18,0,0,18,9.5,PR14,,PR03,,NA
34174,P0698,S0097,18-Sep-18,0,0,46,8.5,PR14,,PR03,,NA
34175,P0057,S0095,18-Sep-18,0,0,6,19.9,PR14,,PR03,,NA
34176,P0242,S0038,18-Sep-18,0,0,8,14.9,PR14,,PR03,,NA
34177,P0565,S0112,18-Sep-18,1,2.55,10,2.75,PR14,,PR03,,NA
34178,P0628,S0066,18-Sep-18,2,13.39,21,7.9,PR14,,PR03,,NA
34179,P0718,S0110,18-Sep-18,0,0,10,19.75,PR14,,PR03,,NA
34180,P0454,S0023,18-Sep-18,0,0,27,2.75,PR14,,PR03,,NA
34181,P0103,S0013,18-Sep-18,2,7.31,54,3.95,PR14,,PR03,,NA
34182,P0458,S0140,18-Sep-18,0,0,50,5.75,PR14,,PR03,,NA
34183,P0376,S0038,18-Sep-18,0,0,6,4.95,PR14,,PR03,,NA
34184,P0543,S0083,18-Sep-18,0,0,6,4,PR14,,PR03,,NA
34185,P0154,S0060,18-Sep-18,0,0,7,2.45,PR14,,PR03,,NA
34186,P0275,S0043,18-Sep-18,0,0,40,2.45,PR14,,PR03,,NA
34187,P0459,S0095,18-Sep-18,0,0,13,4.45,PR14,,PR03,,NA
34188,P0565,S0050,18-Sep-18,0,0,7,2.75,PR14,,PR03,,NA
34189,P0406,S0125,19-Sep-18,0,0,33,13.5,PR14,,PR03,,NA
34190,P0509,S0067,19-Sep-18,0,0,5,11.5,PR14,,PR03,,NA
34191,P0663,S0008,19-Sep-18,1,4.4,68,4.75,PR07,verylow,PR03,,NA
34192,P0615,S0113,19-Sep-18,0,0,8,27.9,PR14,,PR03,,NA
34193,P0703,S0056,19-Sep-18,0,0,7,69.9,PR14,,PR03,,NA
34194,P0179,S0070,19-Sep-18,0,0,5,5.9,PR14,,PR03,,NA
34195,P0574,S0083,19-Sep-18,0,0,13,2.5,PR14,,PR03,,NA
34196,P0186,S0001,19-Sep-18,0,0,45,4.9,PR14,,PR03,,NA
34197,P0082,S0108,19-Sep-18,0,0,4,16.5,PR14,,PR03,,NA
34198,P0536,S0035,19-Sep-18,0,0,13,3.95,PR14,,PR03,,NA
34199,P0436,S0035,19-Sep-18,3,11.81,15,4.25,PR14,,PR03,,NA
34200,P0175,S0016,19-Sep-18,0,0,7,5.5,PR14,,PR03,,NA
34201,P0185,S0068,19-Sep-18,1,0.75,2,0.75,PR14,,PR03,,NA
34202,P0631,S0038,19-Sep-18,0,0,20,10.9,PR14,,PR03,,NA
34203,P0622,S0008,19-Sep-18,0,0,5,34.95,PR14,,PR03,,NA
34204,P0665,S0078,19-Sep-18,0,0,4,18.95,PR14,,PR03,,NA
34205,P0437,S0084,19-Sep-18,0,0,5,12.9,PR14,,PR03,,NA
34206,P0548,S0144,19-Sep-18,2,3.61,33,1.95,PR14,,PR03,,NA
34207,P0531,S0117,19-Sep-18,0,0,2,1.15,PR14,,PR03,,NA
34208,P0602,S0042,19-Sep-18,0,0,7,13.95,PR03,verylow,PR03,,NA
34209,P0087,S0113,19-Sep-18,3,4.86,4,1.75,PR14,,PR03,,NA
34210,P0125,S0140,19-Sep-18,0,0,12,3.5,PR14,,PR03,,NA
34211,P0579,S0101,19-Sep-18,2,7.2,10,4.25,PR14,,PR03,,NA
34212,P0185,S0086,19-Sep-18,0,0,3,0.75,PR14,,PR03,,NA
34213,P0374,S0050,19-Sep-18,1,76.19,2,89.9,PR01,verylow,PR03,,NA
34214,P0317,S0012,19-Sep-18,0,0,10,49.9,PR14,,PR03,,NA
34215,P0527,S0138,19-Sep-18,0,0,10,2.5,PR14,,PR03,,NA
34216,P0296,S0005,19-Sep-18,0,0,56,1.25,PR14,,PR03,,NA
34217,P0602,S0092,19-Sep-18,0,0,5,13.95,PR03,verylow,PR03,,NA
34218,P0664,S0087,19-Sep-18,1,1.39,16,1.5,PR14,,PR03,,NA
34219,P0402,S0026,19-Sep-18,0,0,11,9.5,PR14,,PR03,,NA
34220,P0674,S0110,19-Sep-18,0,0,49,12.9,PR14,,PR03,,NA
34221,P0731,S0066,19-Sep-18,0,0,69,7.9,PR06,verylow,PR03,,NA
34222,P0436,S0015,19-Sep-18,0,0,11,4.25,PR14,,PR03,,NA
34223,P0261,S0128,19-Sep-18,0,0,24,4.4,PR14,,PR03,,NA
34224,P0055,S0142,19-Sep-18,0,0,2,3.25,PR14,,PR03,,NA
34225,P0252,S0094,19-Sep-18,0,0,1,18.9,PR14,,PR03,,NA
34226,P0737,S0062,19-Sep-18,0,0,8,9.95,PR03,verylow,PR03,,NA
34227,P0390,S0065,19-Sep-18,0,0,6,15.9,PR14,,PR03,,NA
34228,P0223,S0036,19-Sep-18,0,0,11,8.9,PR14,,PR03,,NA
34229,P0162,S0122,19-Sep-18,0,0,5,4.9,PR14,,PR03,,NA
34230,P0103,S0097,19-Sep-18,4,14.63,122,3.95,PR14,,PR03,,NA
34231,P0729,S0058,19-Sep-18,0,0,4,59.9,PR14,,PR03,,NA
34232,P0453,S0135,19-Sep-18,0,0,37,8.5,PR14,,PR03,,NA
34233,P0664,S0141,19-Sep-18,1,1.39,28,1.5,PR14,,PR03,,NA
34234,P0412,S0040,19-Sep-18,0,0,5,8.9,PR14,,PR03,,NA
34235,P0481,S0071,19-Sep-18,0,0,3,6.9,PR14,,PR03,,NA
34236,P0277,S0084,19-Sep-18,0,0,12,4.25,PR14,,PR03,,NA
34237,P0631,S0095,19-Sep-18,0,0,8,10.9,PR14,,PR03,,NA
34238,P0286,S0139,19-Sep-18,0,0,1,1.25,PR14,,PR03,,NA
34239,P0241,S0101,19-Sep-18,0,0,2,13.95,PR14,,PR03,,NA
34240,P0356,S0093,19-Sep-18,0,0,1,2.5,PR14,,PR03,,NA
34241,P0282,S0085,19-Sep-18,1,2.97,19,3.5,PR14,,PR03,,NA
34242,P0574,S0037,19-Sep-18,0,0,30,2.5,PR14,,PR03,,NA
34243,P0057,S0056,19-Sep-18,0,0,3,19.9,PR14,,PR03,,NA
34244,P0608,S0026,19-Sep-18,0,0,18,13.9,PR14,,PR03,,NA
34245,P0619,S0104,19-Sep-18,0,0,16,12.95,PR14,,PR03,,NA
34246,P0509,S0074,19-Sep-18,0,0,8,11.5,PR14,,PR03,,NA
34247,P0574,S0092,19-Sep-18,0,0,26,2.5,PR14,,PR03,,NA
34248,P0729,S0015,19-Sep-18,0,0,2,59.9,PR14,,PR03,,NA
34249,P0162,S0069,19-Sep-18,0,0,10,4.9,PR14,,PR03,,NA
34250,P0437,S0061,19-Sep-18,0,0,7,12.9,PR14,,PR03,,NA
34251,P0718,S0081,19-Sep-18,0,0,2,19.75,PR14,,PR03,,NA
34252,P0664,S0098,19-Sep-18,0,0,11,1.5,PR14,,PR03,,NA
34253,P0015,S0024,19-Sep-18,1,3.24,14,3.5,PR14,,PR03,,NA
34254,P0613,S0095,19-Sep-18,0,0,5,9.95,PR14,,PR03,,NA
34255,P0172,S0038,19-Sep-18,0,0,6,2,PR14,,PR03,,NA
34256,P0590,S0130,19-Sep-18,0,0,36,0.6,PR14,,PR03,,NA
34257,P0141,S0031,19-Sep-18,0,0,4,2.6,PR05,verylow,PR03,,NA
34258,P0438,S0073,19-Sep-18,2,0.93,122,0.5,PR14,,PR03,,NA
34259,P0114,S0069,19-Sep-18,0,0,22,1,PR14,,PR03,,NA
34260,P0226,S0101,19-Sep-18,0,0,9,1.9,PR14,,PR03,,NA
34261,P0406,S0084,19-Sep-18,0,0,39,13.5,PR14,,PR03,,NA
34262,P0017,S0024,20-Sep-18,1,2.27,29,2.45,PR14,,PR03,,NA
34263,P0694,S0035,20-Sep-18,0,0,14,5.35,PR14,,PR03,,NA
34264,P0187,S0104,20-Sep-18,1,12.25,6,28.9,PR05,veryhigh,PR03,,NA
34265,P0453,S0009,20-Sep-18,0,0,21,8.5,PR14,,PR03,,NA
34266,P0237,S0126,20-Sep-18,0,0,5,59.9,PR14,,PR03,,NA
34267,P0711,S0064,20-Sep-18,0,0,1,12.9,PR01,verylow,PR03,,NA
34268,P0362,S0091,20-Sep-18,1,6.25,12,6.75,PR14,,PR03,,NA
34269,P0543,S0095,20-Sep-18,0,0,6,4,PR14,,PR03,,NA
34270,P0116,S0025,20-Sep-18,0,0,263,1.15,PR14,,PR03,,NA
34271,P0689,S0088,20-Sep-18,0,0,8,39.9,PR14,,PR03,,NA
34272,P0477,S0091,20-Sep-18,0,0,29,6.5,PR14,,PR03,,NA
34273,P0711,S0101,20-Sep-18,0,0,19,12.9,PR01,verylow,PR03,,NA
34274,P0318,S0128,20-Sep-18,2,1.85,4,1,PR14,,PR03,,NA
34275,P0125,S0086,20-Sep-18,0,0,15,3.5,PR14,,PR03,,NA
34276,P0654,S0046,20-Sep-18,0,0,1,10.9,PR14,,PR03,,NA
34277,P0116,S0040,20-Sep-18,0,0,18,1.15,PR14,,PR03,,NA
34278,P0453,S0107,20-Sep-18,0,0,11,8.5,PR14,,PR03,,NA
34279,P0611,S0010,20-Sep-18,0,0,1,18,PR14,,PR03,,NA
34280,P0212,S0046,20-Sep-18,0,0,7,11.95,PR14,,PR03,,NA
34281,P0311,S0103,20-Sep-18,3,3,0,1,PR14,,PR03,,NA
34282,P0453,S0071,20-Sep-18,0,0,42,8.5,PR14,,PR03,,NA
34283,P0165,S0104,20-Sep-18,0,0,12,1.4,PR14,,PR03,,NA
34284,P0233,S0096,20-Sep-18,0,0,4,39.9,PR14,,PR03,,NA
34285,P0738,S0069,20-Sep-18,0,0,7,7.5,PR14,,PR03,,NA
34286,P0435,S0125,20-Sep-18,0,0,2,45.5,PR14,,PR03,,NA
34287,P0004,S0038,20-Sep-18,0,0,17,5.5,PR14,,PR03,,NA
34288,P0640,S0110,20-Sep-18,0,0,3,39.9,PR14,,PR03,,NA
34289,P0438,S0082,20-Sep-18,7,3.24,31,0.5,PR14,,PR03,,NA
34290,P0114,S0052,20-Sep-18,0,0,12,0.9,PR14,,PR03,,NA
34291,P0690,S0035,20-Sep-18,0,0,7,15.9,PR14,,PR03,,NA
34292,P0372,S0052,20-Sep-18,0,0,14,4.25,PR14,,PR03,,NA
34293,P0614,S0072,20-Sep-18,0,0,4,23.9,PR14,,PR03,,NA
34294,P0286,S0060,20-Sep-18,2,2.31,23,1.25,PR14,,PR03,,NA
34295,P0569,S0051,20-Sep-18,2,6.3,57,3.4,PR14,,PR03,,NA
34296,P0231,S0094,20-Sep-18,0,0,6,9.9,PR14,,PR03,,NA
34297,P0642,S0026,20-Sep-18,1,2.78,19,3,PR14,,PR03,,NA
34298,P0587,S0094,20-Sep-18,0,0,3,4.5,PR14,,PR03,,NA
34299,P0206,S0108,20-Sep-18,0,0,26,1.75,PR14,,PR03,,NA
34300,P0729,S0003,20-Sep-18,0,0,6,59.9,PR14,,PR03,,NA
34301,P0435,S0087,20-Sep-18,0,0,43,45.5,PR14,,PR03,,NA
34302,P0129,S0142,20-Sep-18,0,0,2,37.5,PR14,,PR03,,NA
34303,P0283,S0102,20-Sep-18,0,0,1,12,PR14,,PR03,,NA
34304,P0055,S0142,20-Sep-18,0,0,2,3.25,PR14,,PR03,,NA
34305,P0374,S0027,20-Sep-18,0,0,2,89.9,PR01,verylow,PR03,,NA
34306,P0201,S0071,20-Sep-18,0,0,5,18.9,PR14,,PR03,,NA
34307,P0459,S0069,20-Sep-18,0,0,5,4.45,PR14,,PR03,,NA
34308,P0500,S0012,20-Sep-18,0,0,4,8.79,PR14,,PR03,,NA
34309,P0514,S0089,20-Sep-18,0,0,2,11.5,PR14,,PR03,,NA
34310,P0318,S0110,20-Sep-18,5,4.63,4,1,PR14,,PR03,,NA
34311,P0671,S0036,20-Sep-18,0,0,4,3.75,PR14,,PR03,,NA
34312,P0477,S0062,20-Sep-18,2,11.02,39,6.5,PR14,,PR03,,NA
34313,P0497,S0022,20-Sep-18,0,0,40,9.95,PR14,,PR03,,NA
34314,P0438,S0022,20-Sep-18,0,0,2,0.5,PR14,,PR03,,NA
34315,P0144,S0096,20-Sep-18,0,0,4,5.75,PR14,,PR03,,NA
34316,P0664,S0107,20-Sep-18,1,1.39,19,1.5,PR14,,PR03,,NA
34317,P0017,S0137,20-Sep-18,1,2.27,27,2.45,PR14,,PR03,,NA
34318,P0138,S0018,20-Sep-18,0,0,12,19.9,PR14,,PR03,,NA
34319,P0042,S0056,20-Sep-18,0,0,27,4.5,PR14,,PR03,,NA
34320,P0700,S0042,20-Sep-18,0,0,4,34.9,PR05,verylow,PR03,,NA
34321,P0185,S0029,20-Sep-18,0,0,1,0.75,PR14,,PR03,,NA
34322,P0125,S0036,20-Sep-18,2,6.48,43,3.5,PR14,,PR03,,NA
34323,P0569,S0062,21-Sep-18,5,15.74,88,3.4,PR14,,PR03,,NA
34324,P0459,S0091,21-Sep-18,0,0,14,4.45,PR14,,PR03,,NA
34325,P0249,S0058,21-Sep-18,0,0,10,3,PR14,,PR03,,NA
34326,P0436,S0018,21-Sep-18,0,0,26,4.25,PR14,,PR03,,NA
34327,P0527,S0122,21-Sep-18,1,2.31,3,2.5,PR14,,PR03,,NA
34328,P0087,S0070,21-Sep-18,0,0,16,1.75,PR14,,PR03,,NA
34329,P0657,S0010,21-Sep-18,0,0,5,13.45,PR14,,PR03,,NA
34330,P0642,S0014,21-Sep-18,0,0,16,3,PR14,,PR03,,NA
34331,P0007,S0001,21-Sep-18,0,0,9,9.5,PR14,,PR03,,NA
34332,P0551,S0058,21-Sep-18,0,0,14,1.85,PR14,,PR03,,NA
34333,P0389,S0060,21-Sep-18,0,0,4,12.5,PR14,,PR03,,NA
34334,P0177,S0069,21-Sep-18,0,0,11,14.9,PR14,,PR03,,NA
34335,P0389,S0036,21-Sep-18,0,0,7,12.5,PR14,,PR03,,NA
34336,P0660,S0126,21-Sep-18,0,0,14,6.45,PR05,moderate,PR03,,NA
34337,P0275,S0075,21-Sep-18,1,2.27,12,2.45,PR14,,PR03,,NA
34338,P0729,S0130,21-Sep-18,0,0,2,59.9,PR14,,PR03,,NA
34339,P0474,S0063,21-Sep-18,0,0,2,699,PR14,,PR03,,NA
34340,P0428,S0058,21-Sep-18,0,0,6,29.95,PR14,,PR03,,NA
34341,P0394,S0144,21-Sep-18,0,0,12,1,PR14,,PR03,,NA
34342,P0198,S0001,21-Sep-18,0,0,44,0.65,PR14,,PR03,,NA
34343,P0390,S0106,21-Sep-18,0,0,14,15.9,PR14,,PR03,,NA
34344,P0083,S0133,21-Sep-18,0,0,2,6.9,PR14,,PR03,,NA
34345,P0078,S0027,21-Sep-18,0,0,9,5,PR10,verylow,PR03,,NA
34346,P0657,S0108,21-Sep-18,0,0,11,13.45,PR14,,PR03,,NA
34347,P0141,S0020,21-Sep-18,0,0,7,2.6,PR05,verylow,PR03,,NA
34348,P0249,S0138,21-Sep-18,1,2.78,2,3,PR14,,PR03,,NA
34349,P0156,S0117,21-Sep-18,0,0,2,19.9,PR14,,PR03,,NA
34350,P0419,S0078,21-Sep-18,0,0,50,2.75,PR14,,PR03,,NA
